14 15 16,0 1 2,1 1 1,1.0583104997820734;14 15 16,0 0 1,1 0 1,1.0582907640929928;14 15 16,0 0 1,0 1 1,1.0577331878108909;14 15 16,0 1 0,0 1 1,1.0577331878108909;14 15 16,0 1 0,1 1 0,1.0030115922220795;14 15 16,0 1 1,1 0 1,1.0582907640929928;14 15 16,0 1 1,1 1 0,1.003444427371425;14 15 16,0 0 0,0 0 1,1.0577134521218101;14 15 16,0 0 0,1 0 0,1.0026025727146683;14 15 16,0 0 0,0 1 0,1.0012804912334958;
15 3120,0 0,1 0,0;15 3120,0 0,0 1,0;
3120 3121,0 0,1 0,0;3120 3121,0 0,0 1,0;
3121 3122,0 0,1 0,0;3121 3122,0 0,0 1,0;
3122 3123,0 0,1 0,0;3122 3123,0 0,0 1,0;
3123 3124,0 0,1 0,0;3123 3124,0 0,0 1,0;
3124 3125,0 0,1 0,0;3124 3125,0 0,0 1,0;
18 3125,0 0,1 0,0;18 3125,0 0,0 1,0;
18 19 20,0 1 2,1 1 1,1.0070174042091713;18 19 20,0 0 1,1 0 1,1.0028772575520462;18 19 20,0 0 1,0 1 1,1.001904783569144;18 19 20,0 1 0,1 1 0,1.002909311719731;18 19 20,0 1 0,0 1 1,1.0027214968096898;18 19 20,0 1 1,1 1 0,1.002281371396289;18 19 20,0 1 1,1 0 1,1.0032065774323373;18 19 20,0 0 0,1 0 0,1.0023096011374926;18 19 20,0 0 0,0 1 0,1.0013490245355565;18 19 20,0 0 0,0 0 1,1.0017667265569237;
19 3126,0 0,1 0,0;19 3126,0 0,0 1,0;
3126 3127,0 0,1 0,0;3126 3127,0 0,0 1,0;
3127 3128,0 0,1 0,0;3127 3128,0 0,0 1,0;
3128 3129,0 0,1 0,0;3128 3129,0 0,0 1,0;
3129 3130,0 0,1 0,0;3129 3130,0 0,0 1,0;
3130 3131,0 0,1 0,0;3130 3131,0 0,0 1,0;
3131 3132,0 0,1 0,0;3131 3132,0 0,0 1,0;
3132 3133,0 0,1 0,0;3132 3133,0 0,0 1,0;
3133 3134,0 0,1 0,0;3133 3134,0 0,0 1,0;
3134 3135,0 0,1 0,0;3134 3135,0 0,0 1,0;
3135 3136,0 0,1 0,0;3135 3136,0 0,0 1,0;
3136 3137,0 0,1 0,0;3136 3137,0 0,0 1,0;
3137 3138,0 0,1 0,0;3137 3138,0 0,0 1,0;
3138 3139,0 0,1 0,0;3138 3139,0 0,0 1,0;
3139 3140,0 0,1 0,0;3139 3140,0 0,0 1,0;
3140 3141,0 0,1 0,0;3140 3141,0 0,0 1,0;
3141 3142,0 0,1 0,0;3141 3142,0 0,0 1,0;
3142 3143,0 0,1 0,0;3142 3143,0 0,0 1,0;
3143 3144,0 0,1 0,0;3143 3144,0 0,0 1,0;
22 3144,0 0,1 0,0;22 3144,0 0,0 1,0;
24 3145,0 0,1 0,0;24 3145,0 0,0 1,0;
3145 3146,0 0,1 0,0;3145 3146,0 0,0 1,0;
3146 3147,0 0,1 0,0;3146 3147,0 0,0 1,0;
3147 3148,0 0,1 0,0;3147 3148,0 0,0 1,0;
3148 3149,0 0,1 0,0;3148 3149,0 0,0 1,0;
3149 3150,0 0,1 0,0;3149 3150,0 0,0 1,0;
3150 3151,0 0,1 0,0;3150 3151,0 0,0 1,0;
3151 3152,0 0,1 0,0;3151 3152,0 0,0 1,0;
25 3152,0 0,1 0,0;25 3152,0 0,0 1,0;
27 3153,0 0,1 0,0;27 3153,0 0,0 1,0;
3153 3154,0 0,1 0,0;3153 3154,0 0,0 1,0;
3154 3155,0 0,1 0,0;3154 3155,0 0,0 1,0;
3155 3156,0 0,1 0,0;3155 3156,0 0,0 1,0;
3156 3157,0 0,1 0,0;3156 3157,0 0,0 1,0;
3157 3158,0 0,1 0,0;3157 3158,0 0,0 1,0;
3158 3159,0 0,1 0,0;3158 3159,0 0,0 1,0;
3159 3160,0 0,1 0,0;3159 3160,0 0,0 1,0;
3160 3161,0 0,1 0,0;3160 3161,0 0,0 1,0;
3161 3162,0 0,1 0,0;3161 3162,0 0,0 1,0;
3162 3163,0 0,1 0,0;3162 3163,0 0,0 1,0;
3163 3164,0 0,1 0,0;3163 3164,0 0,0 1,0;
3164 3165,0 0,1 0,0;3164 3165,0 0,0 1,0;
3165 3166,0 0,1 0,0;3165 3166,0 0,0 1,0;
3166 3167,0 0,1 0,0;3166 3167,0 0,0 1,0;
3167 3168,0 0,1 0,0;3167 3168,0 0,0 1,0;
3168 3169,0 0,1 0,0;3168 3169,0 0,0 1,0;
3169 3170,0 0,1 0,0;3169 3170,0 0,0 1,0;
3170 3171,0 0,1 0,0;3170 3171,0 0,0 1,0;
3171 3172,0 0,1 0,0;3171 3172,0 0,0 1,0;
28 3172,0 0,1 0,0;28 3172,0 0,0 1,0;
30 3173,0 0,1 0,0;30 3173,0 0,0 1,0;
31 3173,0 0,1 0,0;31 3173,0 0,0 1,0;
31 32 33,0 1 2,1 1 1,1.006517015382058;31 32 33,0 0 1,0 1 1,1.0021079063336351;31 32 33,0 0 1,1 0 1,1.0025876332870347;31 32 33,0 1 0,0 1 1,1.0016606292771602;31 32 33,0 1 0,1 1 0,1.0023858046127418;31 32 33,0 1 1,1 1 0,1.0030901505177792;31 32 33,0 1 1,1 0 1,1.002617291008102;31 32 33,0 0 0,0 1 0,1.0014140016455118;31 32 33,0 0 0,0 0 1,1.0009859437412474;31 32 33,0 0 0,1 0 0,1.0019178254716874;
34 35 36,0 1 2,1 1 1,1.0063822601357915;34 35 36,0 0 1,1 0 1,1.0021140073489072;34 35 36,0 0 1,0 1 1,1.0022202124646338;34 35 36,0 1 0,1 1 0,1.0020426573115357;34 35 36,0 1 0,0 1 1,1.0017759592278401;34 35 36,0 1 1,1 1 0,1.002820497863708;34 35 36,0 1 1,1 0 1,1.0023412756695451;34 35 36,0 0 0,1 0 0,1.0014314967734184;34 35 36,0 0 0,0 1 0,1.0019350628141135;34 35 36,0 0 0,0 0 1,1.0009372638884448;
34 3174,0 0,1 0,0;34 3174,0 0,0 1,0;
3174 3175,0 0,1 0,0;3174 3175,0 0,0 1,0;
38 3175,0 0,1 0,0;38 3175,0 0,0 1,0;
40 3176,0 0,1 0,0;40 3176,0 0,0 1,0;
3176 3177,0 0,1 0,0;3176 3177,0 0,0 1,0;
3177 3178,0 0,1 0,0;3177 3178,0 0,0 1,0;
3178 3179,0 0,1 0,0;3178 3179,0 0,0 1,0;
3179 3180,0 0,1 0,0;3179 3180,0 0,0 1,0;
3180 3181,0 0,1 0,0;3180 3181,0 0,0 1,0;
3181 3182,0 0,1 0,0;3181 3182,0 0,0 1,0;
3182 3183,0 0,1 0,0;3182 3183,0 0,0 1,0;
3183 3184,0 0,1 0,0;3183 3184,0 0,0 1,0;
3184 3185,0 0,1 0,0;3184 3185,0 0,0 1,0;
41 3185,0 0,1 0,0;41 3185,0 0,0 1,0;
41 42 43,0 1 2,1 1 1,1.0064857019562192;41 42 43,0 0 1,1 0 1,1.001858107778978;41 42 43,0 0 1,0 1 1,1.0026054789043546;41 42 43,0 1 0,1 1 0,1.001963735056038;41 42 43,0 1 0,0 1 1,1.0022494602692056;41 42 43,0 1 1,1 1 0,1.0026533443885532;41 42 43,0 1 1,1 0 1,1.0022153811236614;41 42 43,0 0 0,1 0 0,1.000985369885256;41 42 43,0 0 0,0 1 0,1.001866796066066;41 42 43,0 0 0,0 0 1,1.0012562115930503;
42 3186,0 0,1 0,0;42 3186,0 0,0 1,0;
3186 3187,0 0,1 0,0;3186 3187,0 0,0 1,0;
45 3187,0 0,1 0,0;45 3187,0 0,0 1,0;
45 46 47,0 1 2,1 1 1,1.0074877651909622;45 46 47,0 0 1,1 0 1,1.0021637398308312;45 46 47,0 0 1,0 1 1,1.0033818809085038;45 46 47,0 1 0,1 1 0,1.0029083176420894;45 46 47,0 1 0,0 1 1,1.0039107165111631;45 46 47,0 1 1,1 1 0,1.0029575184839634;45 46 47,0 1 1,1 0 1,1.002605326395366;45 46 47,0 0 0,1 0 0,1.0008335704664018;45 46 47,0 0 0,0 1 0,1.0019977278679197;45 46 47,0 0 0,0 0 1,1.0019079124434722;
46 3188,0 0,1 0,0;46 3188,0 0,0 1,0;
3188 3189,0 0,1 0,0;3188 3189,0 0,0 1,0;
3189 3190,0 0,1 0,0;3189 3190,0 0,0 1,0;
3190 3191,0 0,1 0,0;3190 3191,0 0,0 1,0;
3191 3192,0 0,1 0,0;3191 3192,0 0,0 1,0;
3192 3193,0 0,1 0,0;3192 3193,0 0,0 1,0;
3193 3194,0 0,1 0,0;3193 3194,0 0,0 1,0;
3194 3195,0 0,1 0,0;3194 3195,0 0,0 1,0;
3195 3196,0 0,1 0,0;3195 3196,0 0,0 1,0;
3196 3197,0 0,1 0,0;3196 3197,0 0,0 1,0;
3197 3198,0 0,1 0,0;3197 3198,0 0,0 1,0;
3198 3199,0 0,1 0,0;3198 3199,0 0,0 1,0;
3199 3200,0 0,1 0,0;3199 3200,0 0,0 1,0;
3200 3201,0 0,1 0,0;3200 3201,0 0,0 1,0;
3201 3202,0 0,1 0,0;3201 3202,0 0,0 1,0;
3202 3203,0 0,1 0,0;3202 3203,0 0,0 1,0;
3203 3204,0 0,1 0,0;3203 3204,0 0,0 1,0;
3204 3205,0 0,1 0,0;3204 3205,0 0,0 1,0;
3205 3206,0 0,1 0,0;3205 3206,0 0,0 1,0;
3206 3207,0 0,1 0,0;3206 3207,0 0,0 1,0;
3207 3208,0 0,1 0,0;3207 3208,0 0,0 1,0;
3208 3209,0 0,1 0,0;3208 3209,0 0,0 1,0;
3209 3210,0 0,1 0,0;3209 3210,0 0,0 1,0;
3210 3211,0 0,1 0,0;3210 3211,0 0,0 1,0;
3211 3212,0 0,1 0,0;3211 3212,0 0,0 1,0;
3212 3213,0 0,1 0,0;3212 3213,0 0,0 1,0;
3213 3214,0 0,1 0,0;3213 3214,0 0,0 1,0;
3214 3215,0 0,1 0,0;3214 3215,0 0,0 1,0;
3215 3216,0 0,1 0,0;3215 3216,0 0,0 1,0;
50 3217,0 0,1 0,0;50 3217,0 0,0 1,0;
3217 3218,0 0,1 0,0;3217 3218,0 0,0 1,0;
3218 3219,0 0,1 0,0;3218 3219,0 0,0 1,0;
3219 3220,0 0,1 0,0;3219 3220,0 0,0 1,0;
3220 3221,0 0,1 0,0;3220 3221,0 0,0 1,0;
3221 3222,0 0,1 0,0;3221 3222,0 0,0 1,0;
3222 3223,0 0,1 0,0;3222 3223,0 0,0 1,0;
3223 3224,0 0,1 0,0;3223 3224,0 0,0 1,0;
3224 3225,0 0,1 0,0;3224 3225,0 0,0 1,0;
51 3225,0 0,1 0,0;51 3225,0 0,0 1,0;
51 52 53 54,0 1 2 3,1 1 1 1,1.0586055433542454;51 52 53 54,0 0 1 2,1 0 1 1,1.0579089130222974;51 52 53 54,0 0 1 2,0 1 1 1,1.0585678802312157;51 52 53 54,0 1 0 2,1 1 0 1,1.0584477455767878;51 52 53 54,0 1 0 2,0 1 1 1,1.0585678802312157;51 52 53 54,0 1 1 2,1 1 0 1,1.0584477455767878;51 52 53 54,0 1 1 2,1 0 1 1,1.0579089130222974;51 52 53 54,0 0 0 1,1 0 0 1,1.0577511152448398;51 52 53 54,0 0 0 1,0 1 0 1,1.0584100824537581;51 52 53 54,0 0 0 1,0 0 1 1,1.057871249899268;51 52 53 54,0 1 2 0,1 1 1 0,1.003800485216162;51 52 53 54,0 1 2 0,0 1 1 1,1.0585678802312157;51 52 53 54,0 1 2 1,1 1 1 0,1.00379483202877;51 52 53 54,0 1 2 1,1 0 1 1,1.0579089130222974;51 52 53 54,0 1 2 2,1 1 1 0,1.0033004133634527;51 52 53 54,0 1 2 2,1 1 0 1,1.0584477455767878;51 52 53 54,0 0 1 0,1 0 1 0,1.0021533100229967;51 52 53 54,0 0 1 0,0 1 1 0,1.0035794896849826;51 52 53 54,0 0 1 0,0 0 1 1,1.057871249899268;51 52 53 54,0 0 1 1,1 0 1 0,1.0007472845976966;51 52 53 54,0 0 1 1,1 0 0 1,1.0577511152448398;51 52 53 54,0 0 1 1,0 1 1 0,1.0016527789440843;51 52 53 54,0 0 1 1,0 1 0 1,1.0584100824537581;51 52 53 54,0 1 0 0,1 1 0 0,1.002652900848662;51 52 53 54,0 1 0 0,0 1 1 0,1.003235137990109;51 52 53 54,0 1 0 0,0 1 0 1,1.0584100824537581;51 52 53 54,0 1 0 1,1 1 0 0,1.0018156672473508;51 52 53 54,0 1 0 1,1 0 0 1,1.0577511152448398;51 52 53 54,0 1 0 1,0 1 1 0,1.002118462609735;51 52 53 54,0 1 0 1,0 0 1 1,1.057871249899268;51 52 53 54,0 1 1 0,1 1 0 0,1.0021345575295542;51 52 53 54,0 1 1 0,1 0 1 0,1.0014325364325916;51 52 53 54,0 1 1 0,0 1 0 1,1.0584100824537581;51 52 53 54,0 1 1 0,0 0 1 1,1.057871249899268;51 52 53 54,0 1 1 1,1 1 0 0,1.0039643537051925;51 52 53 54,0 1 1 1,1 0 1 0,1.0021494153433377;51 52 53 54,0 1 1 1,1 0 0 1,1.0577511152448398;51 52 53 54,0 0 0 0,1 0 0 0,1.00096185727219;51 52 53 54,0 0 0 0,0 1 0 0,1.002477417297548;51 52 53 54,0 0 0 0,0 0 1 0,1.0013172719162433;51 52 53 54,0 0 0 0,0 0 0 1,1.0577134521218101;
52 3226,0 0,1 0,0;52 3226,0 0,0 1,0;
3226 3227,0 0,1 0,0;3226 3227,0 0,0 1,0;
3227 3228,0 0,1 0,0;3227 3228,0 0,0 1,0;
3228 3229,0 0,1 0,0;3228 3229,0 0,0 1,0;
3229 3230,0 0,1 0,0;3229 3230,0 0,0 1,0;
3230 3231,0 0,1 0,0;3230 3231,0 0,0 1,0;
3231 3232,0 0,1 0,0;3231 3232,0 0,0 1,0;
3232 3233,0 0,1 0,0;3232 3233,0 0,0 1,0;
3233 3234,0 0,1 0,0;3233 3234,0 0,0 1,0;
3234 3235,0 0,1 0,0;3234 3235,0 0,0 1,0;
3235 3236,0 0,1 0,0;3235 3236,0 0,0 1,0;
3236 3237,0 0,1 0,0;3236 3237,0 0,0 1,0;
3237 3238,0 0,1 0,0;3237 3238,0 0,0 1,0;
3238 3239,0 0,1 0,0;3238 3239,0 0,0 1,0;
3239 3240,0 0,1 0,0;3239 3240,0 0,0 1,0;
3240 3241,0 0,1 0,0;3240 3241,0 0,0 1,0;
3241 3242,0 0,1 0,0;3241 3242,0 0,0 1,0;
3242 3243,0 0,1 0,0;3242 3243,0 0,0 1,0;
56 3243,0 0,1 0,0;56 3243,0 0,0 1,0;
58 3244,0 0,1 0,0;58 3244,0 0,0 1,0;
3244 3245,0 0,1 0,0;3244 3245,0 0,0 1,0;
3245 3246,0 0,1 0,0;3245 3246,0 0,0 1,0;
3246 3247,0 0,1 0,0;3246 3247,0 0,0 1,0;
3247 3248,0 0,1 0,0;3247 3248,0 0,0 1,0;
59 3248,0 0,1 0,0;59 3248,0 0,0 1,0;
59 60 61,0 1 2,1 1 1,1.0067083265802013;59 60 61,0 0 1,1 0 1,1.0022171218754188;59 60 61,0 0 1,0 1 1,1.0023253237302832;59 60 61,0 1 0,1 1 0,1.0027507193038439;59 60 61,0 1 0,0 1 1,1.0032580038821286;59 60 61,0 1 1,1 1 0,1.001977303831193;59 60 61,0 1 1,1 0 1,1.0022352773832164;59 60 61,0 0 0,1 0 0,1.0012910107474229;59 60 61,0 0 0,0 1 0,1.0016808498381218;59 60 61,0 0 0,0 0 1,1.0020049422269126;
60 3249,0 0,1 0,0;60 3249,0 0,0 1,0;
3249 3250,0 0,1 0,0;3249 3250,0 0,0 1,0;
3250 3251,0 0,1 0,0;3250 3251,0 0,0 1,0;
3251 3252,0 0,1 0,0;3251 3252,0 0,0 1,0;
3252 3253,0 0,1 0,0;3252 3253,0 0,0 1,0;
3253 3254,0 0,1 0,0;3253 3254,0 0,0 1,0;
3254 3255,0 0,1 0,0;3254 3255,0 0,0 1,0;
3255 3256,0 0,1 0,0;3255 3256,0 0,0 1,0;
63 3256,0 0,1 0,0;63 3256,0 0,0 1,0;
63 64 65,0 1 2,1 1 1,1.0578937494357374;63 64 65,0 0 1,0 1 1,1.0577503669589272;63 64 65,0 0 1,1 0 1,1.0019375503523935;63 64 65,0 1 0,0 1 1,1.0577503669589272;63 64 65,0 1 0,1 1 0,1.0578568345986203;63 64 65,0 1 1,1 1 0,1.0578568345986203;63 64 65,0 1 1,1 0 1,1.0017806446589579;63 64 65,0 0 0,0 1 0,1.0577134521218101;63 64 65,0 0 0,0 0 1,1.0010354771641596;63 64 65,0 0 0,1 0 0,1.0012738345712153;
64 3257,0 0,1 0,0;64 3257,0 0,0 1,0;
3257 3258,0 0,1 0,0;3257 3258,0 0,0 1,0;
3258 3259,0 0,1 0,0;3258 3259,0 0,0 1,0;
3259 3260,0 0,1 0,0;3259 3260,0 0,0 1,0;
3260 3261,0 0,1 0,0;3260 3261,0 0,0 1,0;
3261 3262,0 0,1 0,0;3261 3262,0 0,0 1,0;
3262 3263,0 0,1 0,0;3262 3263,0 0,0 1,0;
3263 3264,0 0,1 0,0;3263 3264,0 0,0 1,0;
3264 3265,0 0,1 0,0;3264 3265,0 0,0 1,0;
3265 3266,0 0,1 0,0;3265 3266,0 0,0 1,0;
3266 3267,0 0,1 0,0;3266 3267,0 0,0 1,0;
3267 3268,0 0,1 0,0;3267 3268,0 0,0 1,0;
3268 3269,0 0,1 0,0;3268 3269,0 0,0 1,0;
3269 3270,0 0,1 0,0;3269 3270,0 0,0 1,0;
3270 3271,0 0,1 0,0;3270 3271,0 0,0 1,0;
3271 3272,0 0,1 0,0;3271 3272,0 0,0 1,0;
3272 3273,0 0,1 0,0;3272 3273,0 0,0 1,0;
3273 3274,0 0,1 0,0;3273 3274,0 0,0 1,0;
3274 3275,0 0,1 0,0;3274 3275,0 0,0 1,0;
3275 3276,0 0,1 0,0;3275 3276,0 0,0 1,0;
67 3276,0 0,1 0,0;67 3276,0 0,0 1,0;
67,0,1,0;
68,0,1,0;
68 3277,0 0,1 0,0;68 3277,0 0,0 1,0;
3277 3278,0 0,1 0,0;3277 3278,0 0,0 1,0;
3278 3279,0 0,1 0,0;3278 3279,0 0,0 1,0;
3279 3280,0 0,1 0,0;3279 3280,0 0,0 1,0;
3280 3281,0 0,1 0,0;3280 3281,0 0,0 1,0;
3281 3282,0 0,1 0,0;3281 3282,0 0,0 1,0;
70 3282,0 0,1 0,0;70 3282,0 0,0 1,0;
70 71 72,0 1 2,1 1 1,1.0577134521218101;70 71 72,0 0 1,1 0 1,1.0577134521218101;70 71 72,0 0 1,0 1 1,1.0577134521218101;70 71 72,0 1 0,0 1 1,1.0577134521218101;70 71 72,0 1 0,1 1 0,1.0577134521218101;70 71 72,0 1 1,1 0 1,1.0577134521218101;70 71 72,0 1 1,1 1 0,1.0577134521218101;70 71 72,0 0 0,0 0 1,1.0577134521218101;70 71 72,0 0 0,1 0 0,1.0577134521218101;70 71 72,0 0 0,0 1 0,1.0577134521218101;
71 3283,0 0,1 0,0;71 3283,0 0,0 1,0;
3283 3284,0 0,1 0,0;3283 3284,0 0,0 1,0;
3284 3285,0 0,1 0,0;3284 3285,0 0,0 1,0;
3285 3286,0 0,1 0,0;3285 3286,0 0,0 1,0;
3286 3287,0 0,1 0,0;3286 3287,0 0,0 1,0;
3287 3288,0 0,1 0,0;3287 3288,0 0,0 1,0;
3288 3289,0 0,1 0,0;3288 3289,0 0,0 1,0;
3289 3290,0 0,1 0,0;3289 3290,0 0,0 1,0;
3290 3291,0 0,1 0,0;3290 3291,0 0,0 1,0;
74 3291,0 0,1 0,0;74 3291,0 0,0 1,0;
74 75 76,0 1 2,1 1 1,1.0578180419452912;74 75 76,0 0 1,1 0 1,1.0578083027929257;74 75 76,0 0 1,0 1 1,1.0019549002770578;74 75 76,0 1 0,1 1 0,1.0577231912741756;74 75 76,0 1 0,0 1 1,1.002104483845447;74 75 76,0 1 1,1 1 0,1.0577231912741756;74 75 76,0 1 1,1 0 1,1.0578083027929257;74 75 76,0 0 0,1 0 0,1.0577134521218101;74 75 76,0 0 0,0 1 0,1.0007058532550233;74 75 76,0 0 0,0 0 1,1.001384913807387;
75 3292,0 0,1 0,0;75 3292,0 0,0 1,0;
3292 3293,0 0,1 0,0;3292 3293,0 0,0 1,0;
3293 3294,0 0,1 0,0;3293 3294,0 0,0 1,0;
3294 3295,0 0,1 0,0;3294 3295,0 0,0 1,0;
3295 3296,0 0,1 0,0;3295 3296,0 0,0 1,0;
3296 3297,0 0,1 0,0;3296 3297,0 0,0 1,0;
3297 3298,0 0,1 0,0;3297 3298,0 0,0 1,0;
3298 3299,0 0,1 0,0;3298 3299,0 0,0 1,0;
3299 3300,0 0,1 0,0;3299 3300,0 0,0 1,0;
3300 3301,0 0,1 0,0;3300 3301,0 0,0 1,0;
3301 3302,0 0,1 0,0;3301 3302,0 0,0 1,0;
3302 3303,0 0,1 0,0;3302 3303,0 0,0 1,0;
78 3303,0 0,1 0,0;78 3303,0 0,0 1,0;
