6 7 8 9,0 1 2 3,1 1 1 1,1.0707097879184726;6 7 8 9,0 0 1 2,1 0 1 1,1.0707049323277416;6 7 8 9,0 0 1 2,0 1 1 1,1.0700954442105983;6 7 8 9,0 1 0 2,0 1 1 1,1.0700954442105983;6 7 8 9,0 1 0 2,1 1 0 1,1.070651996188876;6 7 8 9,0 1 1 2,1 0 1 1,1.0707049323277416;6 7 8 9,0 1 1 2,1 1 0 1,1.070651996188876;6 7 8 9,0 0 0 1,0 0 1 1,1.0700905886198673;6 7 8 9,0 0 0 1,1 0 0 1,1.070647140598145;6 7 8 9,0 0 0 1,0 1 0 1,1.0700376524810018;6 7 8 9,0 1 2 0,0 1 1 1,1.0700954442105983;6 7 8 9,0 1 2 0,1 1 1 0,1.004280774831877;6 7 8 9,0 1 2 1,1 0 1 1,1.0707049323277416;6 7 8 9,0 1 2 1,1 1 1 0,1.0040008072896751;6 7 8 9,0 1 2 2,1 1 1 0,1.0035631347173428;6 7 8 9,0 1 2 2,1 1 0 1,1.070651996188876;6 7 8 9,0 0 1 0,0 0 1 1,1.0700905886198673;6 7 8 9,0 0 1 0,1 0 1 0,1.0037037214906221;6 7 8 9,0 0 1 0,0 1 1 0,1.0025892946523736;6 7 8 9,0 0 1 1,1 0 1 0,1.0015968643911084;6 7 8 9,0 0 1 1,1 0 0 1,1.070647140598145;6 7 8 9,0 0 1 1,0 1 1 0,1.0007298743459476;6 7 8 9,0 0 1 1,0 1 0 1,1.0700376524810018;6 7 8 9,0 1 0 0,0 1 1 0,1.0025892946523736;6 7 8 9,0 1 0 0,0 1 0 1,1.0700376524810018;6 7 8 9,0 1 0 0,1 1 0 0,1.004134681917042;6 7 8 9,0 1 0 1,0 0 1 1,1.0700905886198673;6 7 8 9,0 1 0 1,0 1 1 0,1.0013958597451478;6 7 8 9,0 1 0 1,1 0 0 1,1.070647140598145;6 7 8 9,0 1 0 1,1 1 0 0,1.0021803199184032;6 7 8 9,0 1 1 0,0 0 1 1,1.0700905886198673;6 7 8 9,0 1 1 0,0 1 0 1,1.0700376524810018;6 7 8 9,0 1 1 0,1 0 1 0,1.0021882748799793;6 7 8 9,0 1 1 0,1 1 0 0,1.0020077975945385;6 7 8 9,0 1 1 1,1 0 1 0,1.0033803738919864;6 7 8 9,0 1 1 1,1 0 0 1,1.070647140598145;6 7 8 9,0 1 1 1,1 1 0 0,1.002970680173085;6 7 8 9,0 0 0 0,0 0 1 0,1.0012976161384235;6 7 8 9,0 0 0 0,0 0 0 1,1.0700327968902708;6 7 8 9,0 0 0 0,1 0 0 0,1.0026388264391102;6 7 8 9,0 0 0 0,0 1 0 0,1.00120895982353;
7 2558,0 0,1 0,0;7 2558,0 0,0 1,0;
2558 2559,0 0,1 0,0;2558 2559,0 0,0 1,0;
2559 2560,0 0,1 0,0;2559 2560,0 0,0 1,0;
2560 2561,0 0,1 0,0;2560 2561,0 0,0 1,0;
2561 2562,0 0,1 0,0;2561 2562,0 0,0 1,0;
2562 2563,0 0,1 0,0;2562 2563,0 0,0 1,0;
11 2563,0 0,1 0,0;11 2563,0 0,0 1,0;
13 2564,0 0,1 0,0;13 2564,0 0,0 1,0;
2564 2565,0 0,1 0,0;2564 2565,0 0,0 1,0;
2565 2566,0 0,1 0,0;2565 2566,0 0,0 1,0;
2566 2567,0 0,1 0,0;2566 2567,0 0,0 1,0;
2567 2568,0 0,1 0,0;2567 2568,0 0,0 1,0;
2568 2569,0 0,1 0,0;2568 2569,0 0,0 1,0;
2569 2570,0 0,1 0,0;2569 2570,0 0,0 1,0;
2570 2571,0 0,1 0,0;2570 2571,0 0,0 1,0;
2571 2572,0 0,1 0,0;2571 2572,0 0,0 1,0;
2572 2573,0 0,1 0,0;2572 2573,0 0,0 1,0;
2573 2574,0 0,1 0,0;2573 2574,0 0,0 1,0;
2574 2575,0 0,1 0,0;2574 2575,0 0,0 1,0;
2575 2576,0 0,1 0,0;2575 2576,0 0,0 1,0;
2576 2577,0 0,1 0,0;2576 2577,0 0,0 1,0;
2577 2578,0 0,1 0,0;2577 2578,0 0,0 1,0;
2578 2579,0 0,1 0,0;2578 2579,0 0,0 1,0;
2579 2580,0 0,1 0,0;2579 2580,0 0,0 1,0;
2580 2581,0 0,1 0,0;2580 2581,0 0,0 1,0;
2581 2582,0 0,1 0,0;2581 2582,0 0,0 1,0;
2582 2583,0 0,1 0,0;2582 2583,0 0,0 1,0;
14 2583,0 0,1 0,0;14 2583,0 0,0 1,0;
14 15 16,0 1 2,1 1 1,1.0082440400290535;14 15 16,0 0 1,1 0 1,1.003446218883092;14 15 16,0 0 1,0 1 1,1.0020060602671164;14 15 16,0 1 0,0 1 1,1.0027016407232672;14 15 16,0 1 0,1 1 0,1.0035508244128282;14 15 16,0 1 1,1 0 1,1.0035811564005903;14 15 16,0 1 1,1 1 0,1.0029083411926005;14 15 16,0 0 0,0 0 1,1.0014917780693586;14 15 16,0 0 0,1 0 0,1.0025094234670953;14 15 16,0 0 0,0 1 0,1.0011251013527491;
15 2584,0 0,1 0,0;15 2584,0 0,0 1,0;
18 2584,0 0,1 0,0;18 2584,0 0,0 1,0;
18 19 20 21,0 1 2 3,1 1 1 1,1.0076811041498663;18 19 20 21,0 0 1 2,1 0 1 1,1.003483440802645;18 19 20 21,0 0 1 2,0 1 1 1,1.0028206031938582;18 19 20 21,0 1 0 2,1 1 0 1,1.0036856528332245;18 19 20 21,0 1 0 2,0 1 1 1,1.0029845340976369;18 19 20 21,0 1 1 2,1 1 0 1,1.005107203438963;18 19 20 21,0 1 1 2,1 0 1 1,1.0051370902933523;18 19 20 21,0 0 0 1,1 0 0 1,1.0050796821429095;18 19 20 21,0 0 0 1,0 1 0 1,1.0039499501097326;18 19 20 21,0 0 0 1,0 0 1 1,1.0028642510341494;18 19 20 21,0 1 2 0,1 1 1 0,1.0036610296568667;18 19 20 21,0 1 2 0,0 1 1 1,1.003775769034613;18 19 20 21,0 1 2 1,1 1 1 0,1.002803133895599;18 19 20 21,0 1 2 1,1 0 1 1,1.0035837876086895;18 19 20 21,0 1 2 2,1 1 1 0,1.0026997110936722;18 19 20 21,0 1 2 2,1 1 0 1,1.0034149236350982;18 19 20 21,0 0 1 0,1 0 1 0,1.003411932706261;18 19 20 21,0 0 1 0,0 1 1 0,1.002764256779072;18 19 20 21,0 0 1 0,0 0 1 1,1.0031456560351162;18 19 20 21,0 0 1 1,1 0 1 0,1.0009145303640463;18 19 20 21,0 0 1 1,1 0 0 1,1.0013572199581506;18 19 20 21,0 0 1 1,0 1 1 0,1.0005795213675206;18 19 20 21,0 0 1 1,0 1 0 1,1.0009647583177768;18 19 20 21,0 1 0 0,1 1 0 0,1.003499245086683;18 19 20 21,0 1 0 0,0 1 1 0,1.002764256779072;18 19 20 21,0 1 0 0,0 1 0 1,1.003208892724356;18 19 20 21,0 1 0 1,1 1 0 0,1.001056456922187;18 19 20 21,0 1 0 1,1 0 0 1,1.001556935984725;18 19 20 21,0 1 0 1,0 1 1 0,1.0007199651922076;18 19 20 21,0 1 0 1,0 0 1 1,1.0011527015885744;18 19 20 21,0 1 1 0,1 1 0 0,1.0022203619345287;18 19 20 21,0 1 1 0,1 0 1 0,1.002243965429788;18 19 20 21,0 1 1 0,0 1 0 1,1.0023172731234575;18 19 20 21,0 1 1 0,0 0 1 1,1.0023409740274332;18 19 20 21,0 1 1 1,1 1 0 0,1.003655552858526;18 19 20 21,0 1 1 1,1 0 1 0,1.0031461658003515;18 19 20 21,0 1 1 1,1 0 0 1,1.0050796821429095;18 19 20 21,0 0 0 0,1 0 0 0,1.002454876836816;18 19 20 21,0 0 0 0,0 1 0 0,1.0018240990787401;18 19 20 21,0 0 0 0,0 0 1 0,1.0016864336316251;18 19 20 21,0 0 0 0,0 0 0 1,1.0025330287711682;
19 2585,0 0,1 0,0;19 2585,0 0,0 1,0;
2585 2586,0 0,1 0,0;2585 2586,0 0,0 1,0;
2586 2587,0 0,1 0,0;2586 2587,0 0,0 1,0;
2587 2588,0 0,1 0,0;2587 2588,0 0,0 1,0;
2588 2589,0 0,1 0,0;2588 2589,0 0,0 1,0;
23 2589,0 0,1 0,0;23 2589,0 0,0 1,0;
23 24 25 26,0 1 2 3,1 1 1 1,1.008089025711473;23 24 25 26,0 0 1 2,0 1 1 1,1.0027122846113383;23 24 25 26,0 0 1 2,1 0 1 1,1.0038555582396864;23 24 25 26,0 1 0 2,0 1 1 1,1.0031374888158877;23 24 25 26,0 1 0 2,1 1 0 1,1.0040265243851363;23 24 25 26,0 1 1 2,1 1 0 1,1.0045694678842758;23 24 25 26,0 1 1 2,1 0 1 1,1.0051944633679633;23 24 25 26,0 0 0 1,0 1 0 1,1.0028853443502228;23 24 25 26,0 0 0 1,0 0 1 1,1.003283315771867;23 24 25 26,0 0 0 1,1 0 0 1,1.0039860864875585;23 24 25 26,0 1 2 0,0 1 1 1,1.0032420174589747;23 24 25 26,0 1 2 0,1 1 1 0,1.0041368149686838;23 24 25 26,0 1 2 1,1 1 1 0,1.004351484015491;23 24 25 26,0 1 2 1,1 0 1 1,1.0049411039648943;23 24 25 26,0 1 2 2,1 1 1 0,1.0035832302956134;23 24 25 26,0 1 2 2,1 1 0 1,1.0036093162244726;23 24 25 26,0 0 1 0,0 1 1 0,1.0029302265421685;23 24 25 26,0 0 1 0,0 0 1 1,1.003181343924422;23 24 25 26,0 0 1 0,1 0 1 0,1.003702965367129;23 24 25 26,0 0 1 1,0 1 1 0,1.000770698995134;23 24 25 26,0 0 1 1,0 1 0 1,1.0007976391106348;23 24 25 26,0 0 1 1,1 0 1 0,1.001587300727712;23 24 25 26,0 0 1 1,1 0 0 1,1.0016140788241794;23 24 25 26,0 1 0 0,0 1 1 0,1.0025525540409896;23 24 25 26,0 1 0 0,0 1 0 1,1.0026168715677666;23 24 25 26,0 1 0 0,1 1 0 0,1.003829671100816;23 24 25 26,0 1 0 1,0 1 1 0,1.001377528128394;23 24 25 26,0 1 0 1,0 0 1 1,1.001650408944767;23 24 25 26,0 1 0 1,1 1 0 0,1.0020727160900802;23 24 25 26,0 1 0 1,1 0 0 1,1.0023834792793573;23 24 25 26,0 1 1 0,0 1 0 1,1.0015546088797924;23 24 25 26,0 1 1 0,0 0 1 1,1.001817721817123;23 24 25 26,0 1 1 0,1 1 0 0,1.0022502950334673;23 24 25 26,0 1 1 0,1 0 1 0,1.0025587729491554;23 24 25 26,0 1 1 1,1 1 0 0,1.0029433789874094;23 24 25 26,0 1 1 1,1 0 1 0,1.003702965367129;23 24 25 26,0 1 1 1,1 0 0 1,1.0039349000573485;23 24 25 26,0 0 0 0,0 1 0 0,1.0009987012728347;23 24 25 26,0 0 0 0,0 0 1 0,1.001581339391483;23 24 25 26,0 0 0 0,0 0 0 1,1.0015727231818294;23 24 25 26,0 0 0 0,1 0 0 0,1.002580704473975;
24 2590,0 0,1 0,0;24 2590,0 0,0 1,0;
2590 2591,0 0,1 0,0;2590 2591,0 0,0 1,0;
2591 2592,0 0,1 0,0;2591 2592,0 0,0 1,0;
2592 2593,0 0,1 0,0;2592 2593,0 0,0 1,0;
2593 2594,0 0,1 0,0;2593 2594,0 0,0 1,0;
2594 2595,0 0,1 0,0;2594 2595,0 0,0 1,0;
2595 2596,0 0,1 0,0;2595 2596,0 0,0 1,0;
2596 2597,0 0,1 0,0;2596 2597,0 0,0 1,0;
2597 2598,0 0,1 0,0;2597 2598,0 0,0 1,0;
2598 2599,0 0,1 0,0;2598 2599,0 0,0 1,0;
2599 2600,0 0,1 0,0;2599 2600,0 0,0 1,0;
2600 2601,0 0,1 0,0;2600 2601,0 0,0 1,0;
2601 2602,0 0,1 0,0;2601 2602,0 0,0 1,0;
2602 2603,0 0,1 0,0;2602 2603,0 0,0 1,0;
2603 2604,0 0,1 0,0;2603 2604,0 0,0 1,0;
2604 2605,0 0,1 0,0;2604 2605,0 0,0 1,0;
2605 2606,0 0,1 0,0;2605 2606,0 0,0 1,0;
2606 2607,0 0,1 0,0;2606 2607,0 0,0 1,0;
2607 2608,0 0,1 0,0;2607 2608,0 0,0 1,0;
2608 2609,0 0,1 0,0;2608 2609,0 0,0 1,0;
2609 2610,0 0,1 0,0;2609 2610,0 0,0 1,0;
2610 2611,0 0,1 0,0;2610 2611,0 0,0 1,0;
2611 2612,0 0,1 0,0;2611 2612,0 0,0 1,0;
2612 2613,0 0,1 0,0;2612 2613,0 0,0 1,0;
2613 2614,0 0,1 0,0;2613 2614,0 0,0 1,0;
2614 2615,0 0,1 0,0;2614 2615,0 0,0 1,0;
2615 2616,0 0,1 0,0;2615 2616,0 0,0 1,0;
2616 2617,0 0,1 0,0;2616 2617,0 0,0 1,0;
2617 2618,0 0,1 0,0;2617 2618,0 0,0 1,0;
2618 2619,0 0,1 0,0;2618 2619,0 0,0 1,0;
2619 2620,0 0,1 0,0;2619 2620,0 0,0 1,0;
2620 2621,0 0,1 0,0;2620 2621,0 0,0 1,0;
2621 2622,0 0,1 0,0;2621 2622,0 0,0 1,0;
2622 2623,0 0,1 0,0;2622 2623,0 0,0 1,0;
2623 2624,0 0,1 0,0;2623 2624,0 0,0 1,0;
2624 2625,0 0,1 0,0;2624 2625,0 0,0 1,0;
2625 2626,0 0,1 0,0;2625 2626,0 0,0 1,0;
2626 2627,0 0,1 0,0;2626 2627,0 0,0 1,0;
2627 2628,0 0,1 0,0;2627 2628,0 0,0 1,0;
2628 2629,0 0,1 0,0;2628 2629,0 0,0 1,0;
2629 2630,0 0,1 0,0;2629 2630,0 0,0 1,0;
2630 2631,0 0,1 0,0;2630 2631,0 0,0 1,0;
2631 2632,0 0,1 0,0;2631 2632,0 0,0 1,0;
2632 2633,0 0,1 0,0;2632 2633,0 0,0 1,0;
28 2633,0 0,1 0,0;28 2633,0 0,0 1,0;
28 29 30,0 1 2,1 1 1,1.008445972878725;28 29 30,0 0 1,1 0 1,1.0036276751505648;28 29 30,0 0 1,0 1 1,1.0020490100121846;28 29 30,0 1 0,1 1 0,1.0037673359586774;28 29 30,0 1 0,0 1 1,1.002962879806353;28 29 30,0 1 1,1 1 0,1.0027438406917264;28 29 30,0 1 1,1 0 1,1.0034751215654223;28 29 30,0 0 0,1 0 0,1.0031470364858779;28 29 30,0 0 0,0 1 0,1.0014586978328284;28 29 30,0 0 0,0 0 1,1.0017709758454176;
29 2634,0 0,1 0,0;29 2634,0 0,0 1,0;
2634 2635,0 0,1 0,0;2634 2635,0 0,0 1,0;
2635 2636,0 0,1 0,0;2635 2636,0 0,0 1,0;
2636 2637,0 0,1 0,0;2636 2637,0 0,0 1,0;
2637 2638,0 0,1 0,0;2637 2638,0 0,0 1,0;
2638 2639,0 0,1 0,0;2638 2639,0 0,0 1,0;
2639 2640,0 0,1 0,0;2639 2640,0 0,0 1,0;
2640 2641,0 0,1 0,0;2640 2641,0 0,0 1,0;
2641 2642,0 0,1 0,0;2641 2642,0 0,0 1,0;
2642 2643,0 0,1 0,0;2642 2643,0 0,0 1,0;
2643 2644,0 0,1 0,0;2643 2644,0 0,0 1,0;
2644 2645,0 0,1 0,0;2644 2645,0 0,0 1,0;
2645 2646,0 0,1 0,0;2645 2646,0 0,0 1,0;
2646 2647,0 0,1 0,0;2646 2647,0 0,0 1,0;
2647 2648,0 0,1 0,0;2647 2648,0 0,0 1,0;
2648 2649,0 0,1 0,0;2648 2649,0 0,0 1,0;
2649 2650,0 0,1 0,0;2649 2650,0 0,0 1,0;
2650 2651,0 0,1 0,0;2650 2651,0 0,0 1,0;
2651 2652,0 0,1 0,0;2651 2652,0 0,0 1,0;
2652 2653,0 0,1 0,0;2652 2653,0 0,0 1,0;
2653 2654,0 0,1 0,0;2653 2654,0 0,0 1,0;
2654 2655,0 0,1 0,0;2654 2655,0 0,0 1,0;
2655 2656,0 0,1 0,0;2655 2656,0 0,0 1,0;
2656 2657,0 0,1 0,0;2656 2657,0 0,0 1,0;
32 2657,0 0,1 0,0;32 2657,0 0,0 1,0;
32 33 34,0 1 2,1 1 1,1.0095606695760755;32 33 34,0 0 1,1 0 1,1.0046135314590507;32 33 34,0 0 1,0 1 1,1.0026394268355445;32 33 34,0 1 0,1 1 0,1.0042535860999187;32 33 34,0 1 0,0 1 1,1.0035598314716505;32 33 34,0 1 1,1 1 0,1.0033762676502154;32 33 34,0 1 1,1 0 1,1.0048079598208546;32 33 34,0 0 0,1 0 0,1.0030477605128623;32 33 34,0 0 0,0 1 0,1.0014674180084302;32 33 34,0 0 0,0 0 1,1.002745666653872;
33 2658,0 0,1 0,0;33 2658,0 0,0 1,0;
2658 2659,0 0,1 0,0;2658 2659,0 0,0 1,0;
2659 2660,0 0,1 0,0;2659 2660,0 0,0 1,0;
2660 2661,0 0,1 0,0;2660 2661,0 0,0 1,0;
36 2661,0 0,1 0,0;36 2661,0 0,0 1,0;
37 38,0 0,1 0,0;37 38,0 0,0 1,0;
37 39 40,0 1 2,1 1 1,1.0076923982224575;37 39 40,0 0 1,1 0 1,1.002326366525764;37 39 40,0 0 1,0 1 1,1.0023736296329093;37 39 40,0 1 0,0 1 1,1.0034295346035849;37 39 40,0 1 0,1 1 0,1.0028201443495568;37 39 40,0 1 1,1 0 1,1.0026972052919791;37 39 40,0 1 1,1 1 0,1.002274535243425;37 39 40,0 0 0,0 0 1,1.0025046941440154;37 39 40,0 0 0,1 0 0,1.001312283296524;37 39 40,0 0 0,0 1 0,1.0015465838444422;
39 41,0 0,1 0,0;39 41,0 0,0 1,0;
41 42 43,0 1 2,1 1 1,1.0075415359759627;41 42 43,0 0 1,1 0 1,1.0024848234724566;41 42 43,0 0 1,0 1 1,1.0020363367133396;41 42 43,0 1 0,1 1 0,1.002512190093195;41 42 43,0 1 0,0 1 1,1.002481685819896;41 42 43,0 1 1,1 1 0,1.0027789549560855;41 42 43,0 1 1,1 0 1,1.003411710448941;41 42 43,0 0 0,1 0 0,1.0015512672942621;41 42 43,0 0 0,0 1 0,1.001059965138176;41 42 43,0 0 0,0 0 1,1.0018982702383044;
44 45 46,0 1 2,1 1 1,1.0076004670308272;44 45 46,0 0 1,1 0 1,1.002217116758464;44 45 46,0 0 1,0 1 1,1.0022055665687768;44 45 46,0 1 0,1 1 0,1.003604237270428;44 45 46,0 1 0,0 1 1,1.0028159707862263;44 45 46,0 1 1,1 1 0,1.0034065702216883;44 45 46,0 1 1,1 0 1,1.002674122576461;44 45 46,0 0 0,1 0 0,1.00168227212684;44 45 46,0 0 0,0 1 0,1.001784117950928;44 45 46,0 0 0,0 0 1,1.0010040307844015;
44 2662,0 0,1 0,0;44 2662,0 0,0 1,0;
48 2662,0 0,1 0,0;48 2662,0 0,0 1,0;
50 2663,0 0,1 0,0;50 2663,0 0,0 1,0;
2663 2664,0 0,1 0,0;2663 2664,0 0,0 1,0;
2664 2665,0 0,1 0,0;2664 2665,0 0,0 1,0;
2665 2666,0 0,1 0,0;2665 2666,0 0,0 1,0;
2666 2667,0 0,1 0,0;2666 2667,0 0,0 1,0;
2667 2668,0 0,1 0,0;2667 2668,0 0,0 1,0;
2668 2669,0 0,1 0,0;2668 2669,0 0,0 1,0;
2669 2670,0 0,1 0,0;2669 2670,0 0,0 1,0;
2670 2671,0 0,1 0,0;2670 2671,0 0,0 1,0;
2671 2672,0 0,1 0,0;2671 2672,0 0,0 1,0;
51 2672,0 0,1 0,0;51 2672,0 0,0 1,0;
51 52 53,0 1 2,1 1 1,1.0076942142305223;51 52 53,0 0 1,1 0 1,1.0023429652007099;51 52 53,0 0 1,0 1 1,1.00316785379754;51 52 53,0 1 0,1 1 0,1.002032246496;51 52 53,0 1 0,0 1 1,1.0026692368153889;51 52 53,0 1 1,1 1 0,1.0029197844281872;51 52 53,0 1 1,1 0 1,1.0028994144729362;51 52 53,0 0 0,1 0 0,1.0012132509174938;51 52 53,0 0 0,0 1 0,1.0020497627142122;51 52 53,0 0 0,0 0 1,1.0018455410796598;
55 2673,0 0,1 0,0;55 2673,0 0,0 1,0;
2673 2674,0 0,1 0,0;2673 2674,0 0,0 1,0;
2674 2675,0 0,1 0,0;2674 2675,0 0,0 1,0;
2675 2676,0 0,1 0,0;2675 2676,0 0,0 1,0;
2676 2677,0 0,1 0,0;2676 2677,0 0,0 1,0;
2677 2678,0 0,1 0,0;2677 2678,0 0,0 1,0;
2678 2679,0 0,1 0,0;2678 2679,0 0,0 1,0;
2679 2680,0 0,1 0,0;2679 2680,0 0,0 1,0;
2680 2681,0 0,1 0,0;2680 2681,0 0,0 1,0;
2681 2682,0 0,1 0,0;2681 2682,0 0,0 1,0;
56 2682,0 0,1 0,0;56 2682,0 0,0 1,0;
56 57 58 59,0 1 2 3,1 1 1 1,1.0706485161307753;56 57 58 59,0 0 1 2,1 0 1 1,1.070062883206989;56 57 58 59,0 0 1 2,0 1 1 1,1.0706334729724163;56 57 58 59,0 1 0 2,1 1 0 1,1.0706334729724163;56 57 58 59,0 1 0 2,0 1 1 1,1.0706334729724163;56 57 58 59,0 1 1 2,1 1 0 1,1.0706334729724163;56 57 58 59,0 1 1 2,1 0 1 1,1.070062883206989;56 57 58 59,0 0 0 1,1 0 0 1,1.07004784004863;56 57 58 59,0 0 0 1,0 1 0 1,1.070618429814057;56 57 58 59,0 0 0 1,0 0 1 1,1.07004784004863;56 57 58 59,0 1 2 0,1 1 1 0,1.0041988498854253;56 57 58 59,0 1 2 0,0 1 1 1,1.0706334729724163;56 57 58 59,0 1 2 1,1 1 1 0,1.0042317784847334;56 57 58 59,0 1 2 1,1 0 1 1,1.070062883206989;56 57 58 59,0 1 2 2,1 1 1 0,1.0034596573845325;56 57 58 59,0 1 2 2,1 1 0 1,1.0706334729724163;56 57 58 59,0 0 1 0,1 0 1 0,1.0025257981648013;56 57 58 59,0 0 1 0,0 1 1 0,1.003554424998803;56 57 58 59,0 0 1 0,0 0 1 1,1.07004784004863;56 57 58 59,0 0 1 1,1 0 1 0,1.000692486094004;56 57 58 59,0 0 1 1,1 0 0 1,1.07004784004863;56 57 58 59,0 0 1 1,0 1 1 0,1.0015172177216562;56 57 58 59,0 0 1 1,0 1 0 1,1.070618429814057;56 57 58 59,0 1 0 0,1 1 0 0,1.0032948739317005;56 57 58 59,0 1 0 0,0 1 1 0,1.003510341211032;56 57 58 59,0 1 0 0,0 1 0 1,1.070618429814057;56 57 58 59,0 1 0 1,1 1 0 0,1.0025388828449864;56 57 58 59,0 1 0 1,1 0 0 1,1.07004784004863;56 57 58 59,0 1 0 1,0 1 1 0,1.0024523280752828;56 57 58 59,0 1 0 1,0 0 1 1,1.07004784004863;56 57 58 59,0 1 1 0,1 1 0 0,1.0020977002970406;56 57 58 59,0 1 1 0,1 0 1 0,1.0011357825291307;56 57 58 59,0 1 1 0,0 1 0 1,1.070618429814057;56 57 58 59,0 1 1 0,0 0 1 1,1.07004784004863;56 57 58 59,0 1 1 1,1 1 0 0,1.003820259819047;56 57 58 59,0 1 1 1,1 0 1 0,1.0025257981648013;56 57 58 59,0 1 1 1,1 0 0 1,1.07004784004863;56 57 58 59,0 0 0 0,1 0 0 0,1.0013849276426892;56 57 58 59,0 0 0 0,0 1 0 0,1.0022970990758433;56 57 58 59,0 0 0 0,0 0 1 0,1.0014730565704975;56 57 58 59,0 0 0 0,0 0 0 1,1.0700327968902708;
57 2683,0 0,1 0,0;57 2683,0 0,0 1,0;
2683 2684,0 0,1 0,0;2683 2684,0 0,0 1,0;
2684 2685,0 0,1 0,0;2684 2685,0 0,0 1,0;
2685 2686,0 0,1 0,0;2685 2686,0 0,0 1,0;
2686 2687,0 0,1 0,0;2686 2687,0 0,0 1,0;
2687 2688,0 0,1 0,0;2687 2688,0 0,0 1,0;
2688 2689,0 0,1 0,0;2688 2689,0 0,0 1,0;
2689 2690,0 0,1 0,0;2689 2690,0 0,0 1,0;
2690 2691,0 0,1 0,0;2690 2691,0 0,0 1,0;
2691 2692,0 0,1 0,0;2691 2692,0 0,0 1,0;
2692 2693,0 0,1 0,0;2692 2693,0 0,0 1,0;
2693 2694,0 0,1 0,0;2693 2694,0 0,0 1,0;
2694 2695,0 0,1 0,0;2694 2695,0 0,0 1,0;
2695 2696,0 0,1 0,0;2695 2696,0 0,0 1,0;
2696 2697,0 0,1 0,0;2696 2697,0 0,0 1,0;
2697 2698,0 0,1 0,0;2697 2698,0 0,0 1,0;
2698 2699,0 0,1 0,0;2698 2699,0 0,0 1,0;
2699 2700,0 0,1 0,0;2699 2700,0 0,0 1,0;
2700 2701,0 0,1 0,0;2700 2701,0 0,0 1,0;
61 2701,0 0,1 0,0;61 2701,0 0,0 1,0;
63 2702,0 0,1 0,0;63 2702,0 0,0 1,0;
2702 2703,0 0,1 0,0;2702 2703,0 0,0 1,0;
2703 2704,0 0,1 0,0;2703 2704,0 0,0 1,0;
64 2704,0 0,1 0,0;64 2704,0 0,0 1,0;
64 65 66,0 1 2,1 1 1,1.007777660702567;64 65 66,0 0 1,1 0 1,1.001998483030453;64 65 66,0 0 1,0 1 1,1.002861282634314;64 65 66,0 1 0,1 1 0,1.0025942986938552;64 65 66,0 1 0,0 1 1,1.0032158887359148;64 65 66,0 1 1,1 1 0,1.0030693823172185;64 65 66,0 1 1,1 0 1,1.0026396033426834;64 65 66,0 0 0,1 0 0,1.001169250199547;64 65 66,0 0 0,0 1 0,1.0019427476421674;64 65 66,0 0 0,0 0 1,1.0015880952073546;
65 67,0 0,1 0,0;65 67,0 0,0 1,0;
69 2705,0 0,1 0,0;69 2705,0 0,0 1,0;
70 2705,0 0,1 0,0;70 2705,0 0,0 1,0;
