9 10 11 12,0 1 2 3,1 1 1 1,1.1111331920109855;9 10 11 12,0 0 1 2,1 0 1 1,1.111051483587301;9 10 11 12,0 0 1 2,0 1 1 1,1.1103533718880905;9 10 11 12,0 1 0 2,1 1 0 1,1.0061127536705892;9 10 11 12,0 1 0 2,0 1 1 1,1.1103533718880905;9 10 11 12,0 1 1 2,1 1 0 1,1.0061469633933948;9 10 11 12,0 1 1 2,1 0 1 1,1.111051483587301;9 10 11 12,0 0 0 1,1 0 0 1,1.0051103451701706;9 10 11 12,0 0 0 1,0 1 0 1,1.0040281419687174;9 10 11 12,0 0 0 1,0 0 1 1,1.110271663464406;9 10 11 12,0 1 2 0,1 1 1 0,1.111022606866677;9 10 11 12,0 1 2 0,0 1 1 1,1.1103533718880905;9 10 11 12,0 1 2 1,1 1 1 0,1.111022606866677;9 10 11 12,0 1 2 1,1 0 1 1,1.111051483587301;9 10 11 12,0 1 2 2,1 1 1 0,1.111022606866677;9 10 11 12,0 1 2 2,1 1 0 1,1.0052222917322613;9 10 11 12,0 0 1 0,1 0 1 0,1.1109408984429925;9 10 11 12,0 0 1 0,0 1 1 0,1.1102427867437819;9 10 11 12,0 0 1 0,0 0 1 1,1.110271663464406;9 10 11 12,0 0 1 1,1 0 1 0,1.1109408984429925;9 10 11 12,0 0 1 1,1 0 0 1,1.0021814617125653;9 10 11 12,0 0 1 1,0 1 1 0,1.1102427867437819;9 10 11 12,0 0 1 1,0 1 0 1,1.0012202239662251;9 10 11 12,0 1 0 0,1 1 0 0,1.006142152132606;9 10 11 12,0 1 0 0,0 1 1 0,1.1102427867437819;9 10 11 12,0 1 0 0,0 1 0 1,1.0039378061558644;9 10 11 12,0 1 0 1,1 1 0 0,1.0034776362336488;9 10 11 12,0 1 0 1,1 0 0 1,1.0034510813102135;9 10 11 12,0 1 0 1,0 1 1 0,1.1102427867437819;9 10 11 12,0 1 0 1,0 0 1 1,1.110271663464406;9 10 11 12,0 1 1 0,1 1 0 0,1.0034302756525206;9 10 11 12,0 1 1 0,1 0 1 0,1.1109408984429925;9 10 11 12,0 1 1 0,0 1 0 1,1.0023273818354086;9 10 11 12,0 1 1 0,0 0 1 1,1.110271663464406;9 10 11 12,0 1 1 1,1 1 0 0,1.0053318641844953;9 10 11 12,0 1 1 1,1 0 1 0,1.1109408984429925;9 10 11 12,0 1 1 1,1 0 0 1,1.0057109196208198;9 10 11 12,0 0 0 0,1 0 0 0,1.0034351614295567;9 10 11 12,0 0 0 0,0 1 0 0,1.0020068744853423;9 10 11 12,0 0 0 0,0 0 1 0,1.1101610783200975;9 10 11 12,0 0 0 0,0 0 0 1,1.0018530933766823;
10 1714,0 0,1 0,0;10 1714,0 0,0 1,0;
1714 1715,0 0,1 0,0;1714 1715,0 0,0 1,0;
1715 1716,0 0,1 0,0;1715 1716,0 0,0 1,0;
1716 1717,0 0,1 0,0;1716 1717,0 0,0 1,0;
1717 1718,0 0,1 0,0;1717 1718,0 0,0 1,0;
1718 1719,0 0,1 0,0;1718 1719,0 0,0 1,0;
1719 1720,0 0,1 0,0;1719 1720,0 0,0 1,0;
1720 1721,0 0,1 0,0;1720 1721,0 0,0 1,0;
1721 1722,0 0,1 0,0;1721 1722,0 0,0 1,0;
1722 1723,0 0,1 0,0;1722 1723,0 0,0 1,0;
1723 1724,0 0,1 0,0;1723 1724,0 0,0 1,0;
1724 1725,0 0,1 0,0;1724 1725,0 0,0 1,0;
1725 1726,0 0,1 0,0;1725 1726,0 0,0 1,0;
14 1726,0 0,1 0,0;14 1726,0 0,0 1,0;
14 15 16,0 1 2,1 1 1,1.1108421464338256;14 15 16,0 0 1,1 0 1,1.1108099901519615;14 15 16,0 0 1,0 1 1,1.1101932346019616;14 15 16,0 1 0,0 1 1,1.1101932346019616;14 15 16,0 1 0,1 1 0,1.004525784363362;14 15 16,0 1 1,1 0 1,1.1108099901519615;14 15 16,0 1 1,1 1 0,1.004450260321501;14 15 16,0 0 0,0 0 1,1.1101610783200975;14 15 16,0 0 0,1 0 0,1.0026758726035083;14 15 16,0 0 0,0 1 0,1.0017531242677977;
15 1727,0 0,1 0,0;15 1727,0 0,0 1,0;
1727 1728,0 0,1 0,0;1727 1728,0 0,0 1,0;
1728 1729,0 0,1 0,0;1728 1729,0 0,0 1,0;
1729 1730,0 0,1 0,0;1729 1730,0 0,0 1,0;
1730 1731,0 0,1 0,0;1730 1731,0 0,0 1,0;
1731 1732,0 0,1 0,0;1731 1732,0 0,0 1,0;
1732 1733,0 0,1 0,0;1732 1733,0 0,0 1,0;
1733 1734,0 0,1 0,0;1733 1734,0 0,0 1,0;
1734 1735,0 0,1 0,0;1734 1735,0 0,0 1,0;
1735 1736,0 0,1 0,0;1735 1736,0 0,0 1,0;
1736 1737,0 0,1 0,0;1736 1737,0 0,0 1,0;
1737 1738,0 0,1 0,0;1737 1738,0 0,0 1,0;
1738 1739,0 0,1 0,0;1738 1739,0 0,0 1,0;
1739 1740,0 0,1 0,0;1739 1740,0 0,0 1,0;
1740 1741,0 0,1 0,0;1740 1741,0 0,0 1,0;
1741 1742,0 0,1 0,0;1741 1742,0 0,0 1,0;
1742 1743,0 0,1 0,0;1742 1743,0 0,0 1,0;
1743 1744,0 0,1 0,0;1743 1744,0 0,0 1,0;
1744 1745,0 0,1 0,0;1744 1745,0 0,0 1,0;
1745 1746,0 0,1 0,0;1745 1746,0 0,0 1,0;
1746 1747,0 0,1 0,0;1746 1747,0 0,0 1,0;
1747 1748,0 0,1 0,0;1747 1748,0 0,0 1,0;
1748 1749,0 0,1 0,0;1748 1749,0 0,0 1,0;
18 1749,0 0,1 0,0;18 1749,0 0,0 1,0;
18 19 20,0 1 2,1 1 1,1.0133852741175835;18 19 20,0 0 1,1 0 1,1.0053645171577013;18 19 20,0 0 1,0 1 1,1.0034284457309492;18 19 20,0 1 0,1 1 0,1.0061752488941897;18 19 20,0 1 0,0 1 1,1.005027544741276;18 19 20,0 1 1,1 1 0,1.004510819651055;18 19 20,0 1 1,1 0 1,1.0055342398313054;18 19 20,0 0 0,1 0 0,1.0052831359633723;18 19 20,0 0 0,0 1 0,1.0027887726339473;18 19 20,0 0 0,0 0 1,1.0027027261638919;
19 21,0 0,1 0,0;19 21,0 0,0 1,0;
21 22 23,0 1 2,1 1 1,1.110213991579967;21 22 23,0 0 1,1 0 1,1.1102040647658067;21 22 23,0 0 1,0 1 1,1.1101710051342575;21 22 23,0 1 0,1 1 0,1.004313940748101;21 22 23,0 1 0,0 1 1,1.1101710051342575;21 22 23,0 1 1,1 1 0,1.003979003324466;21 22 23,0 1 1,1 0 1,1.1102040647658067;21 22 23,0 0 0,1 0 0,1.0026969865113138;21 22 23,0 0 0,0 1 0,1.0015406889992802;21 22 23,0 0 0,0 0 1,1.1101610783200975;
22 1750,0 0,1 0,0;22 1750,0 0,0 1,0;
1750 1751,0 0,1 0,0;1750 1751,0 0,0 1,0;
1751 1752,0 0,1 0,0;1751 1752,0 0,0 1,0;
1752 1753,0 0,1 0,0;1752 1753,0 0,0 1,0;
1753 1754,0 0,1 0,0;1753 1754,0 0,0 1,0;
25 1754,0 0,1 0,0;25 1754,0 0,0 1,0;
25 26 27,0 1 2,1 1 1,1.012431264572519;25 26 27,0 0 1,1 0 1,1.004666103673327;25 26 27,0 0 1,0 1 1,1.00299985895068;25 26 27,0 1 0,1 1 0,1.0050833130285997;25 26 27,0 1 0,0 1 1,1.0038933456213848;25 26 27,0 1 1,1 1 0,1.0055747760918974;25 26 27,0 1 1,1 0 1,1.006742354651161;25 26 27,0 0 0,1 0 0,1.0036595475128247;25 26 27,0 0 0,0 1 0,1.0022591431998142;25 26 27,0 0 0,0 0 1,1.0027731080194164;
26 1755,0 0,1 0,0;26 1755,0 0,0 1,0;
1755 1756,0 0,1 0,0;1755 1756,0 0,0 1,0;
29 1756,0 0,1 0,0;29 1756,0 0,0 1,0;
29 30 31,0 1 2,1 1 1,1.01240096729325;29 30 31,0 0 1,1 0 1,1.0047449557216366;29 30 31,0 0 1,0 1 1,1.0033390780969451;29 30 31,0 1 0,1 1 0,1.0048544279985723;29 30 31,0 1 0,0 1 1,1.0045504813870376;29 30 31,0 1 1,1 1 0,1.0037706471862515;29 30 31,0 1 1,1 0 1,1.0050530775144697;29 30 31,0 0 0,1 0 0,1.0028979230775301;29 30 31,0 0 0,0 1 0,1.0019172216481202;29 30 31,0 0 0,0 0 1,1.0029725831979195;
30 1757,0 0,1 0,0;30 1757,0 0,0 1,0;
1757 1758,0 0,1 0,0;1757 1758,0 0,0 1,0;
1758 1759,0 0,1 0,0;1758 1759,0 0,0 1,0;
1759 1760,0 0,1 0,0;1759 1760,0 0,0 1,0;
1760 1761,0 0,1 0,0;1760 1761,0 0,0 1,0;
1761 1762,0 0,1 0,0;1761 1762,0 0,0 1,0;
1762 1763,0 0,1 0,0;1762 1763,0 0,0 1,0;
1763 1764,0 0,1 0,0;1763 1764,0 0,0 1,0;
33 1764,0 0,1 0,0;33 1764,0 0,0 1,0;
35 1765,0 0,1 0,0;35 1765,0 0,0 1,0;
1765 1766,0 0,1 0,0;1765 1766,0 0,0 1,0;
1766 1767,0 0,1 0,0;1766 1767,0 0,0 1,0;
1767 1768,0 0,1 0,0;1767 1768,0 0,0 1,0;
1768 1769,0 0,1 0,0;1768 1769,0 0,0 1,0;
1769 1770,0 0,1 0,0;1769 1770,0 0,0 1,0;
1770 1771,0 0,1 0,0;1770 1771,0 0,0 1,0;
1771 1772,0 0,1 0,0;1771 1772,0 0,0 1,0;
1772 1773,0 0,1 0,0;1772 1773,0 0,0 1,0;
1773 1774,0 0,1 0,0;1773 1774,0 0,0 1,0;
1774 1775,0 0,1 0,0;1774 1775,0 0,0 1,0;
1775 1776,0 0,1 0,0;1775 1776,0 0,0 1,0;
1776 1777,0 0,1 0,0;1776 1777,0 0,0 1,0;
1777 1778,0 0,1 0,0;1777 1778,0 0,0 1,0;
1778 1779,0 0,1 0,0;1778 1779,0 0,0 1,0;
36 1779,0 0,1 0,0;36 1779,0 0,0 1,0;
36 37 38 39,0 1 2 3,1 1 1 1,1.1112633591715704;36 37 38 39,0 0 1 2,1 0 1 1,1.1112545732500627;36 37 38 39,0 0 1 2,0 1 1 1,1.1102592467766035;36 37 38 39,0 1 0 2,1 1 0 1,1.0070424177258495;36 37 38 39,0 1 0 2,0 1 1 1,1.1102592467766035;36 37 38 39,0 1 1 2,1 1 0 1,1.0065480903653885;36 37 38 39,0 1 1 2,1 0 1 1,1.1112545732500627;36 37 38 39,0 0 0 1,1 0 0 1,1.0064484896699732;36 37 38 39,0 0 0 1,0 1 0 1,1.004186678402067;36 37 38 39,0 0 0 1,0 0 1 1,1.110250460855096;36 37 38 39,0 1 2 0,1 1 1 0,1.1111739766365718;36 37 38 39,0 1 2 0,0 1 1 1,1.1102592467766035;36 37 38 39,0 1 2 1,1 1 1 0,1.1111739766365718;36 37 38 39,0 1 2 1,1 0 1 1,1.1112545732500627;36 37 38 39,0 1 2 2,1 1 1 0,1.1111739766365718;36 37 38 39,0 1 2 2,1 1 0 1,1.005896877824324;36 37 38 39,0 0 1 0,1 0 1 0,1.1111651907150644;36 37 38 39,0 0 1 0,0 1 1 0,1.110169864241605;36 37 38 39,0 0 1 0,0 0 1 1,1.110250460855096;36 37 38 39,0 0 1 1,1 0 1 0,1.1111651907150644;36 37 38 39,0 0 1 1,1 0 0 1,1.002769884606172;36 37 38 39,0 0 1 1,0 1 1 0,1.110169864241605;36 37 38 39,0 0 1 1,0 1 0 1,1.0011987553661172;36 37 38 39,0 1 0 0,1 1 0 0,1.00680962644569;36 37 38 39,0 1 0 0,0 1 1 0,1.110169864241605;36 37 38 39,0 1 0 0,0 1 0 1,1.004186678402067;36 37 38 39,0 1 0 1,1 1 0 0,1.003334848332955;36 37 38 39,0 1 0 1,1 0 0 1,1.0039942588933202;36 37 38 39,0 1 0 1,0 1 1 0,1.110169864241605;36 37 38 39,0 1 0 1,0 0 1 1,1.110250460855096;36 37 38 39,0 1 1 0,1 1 0 0,1.0034288845495358;36 37 38 39,0 1 1 0,1 0 1 0,1.1111651907150644;36 37 38 39,0 1 1 0,0 1 0 1,1.0022729335552374;36 37 38 39,0 1 1 0,0 0 1 1,1.110250460855096;36 37 38 39,0 1 1 1,1 1 0 0,1.004703295464455;36 37 38 39,0 1 1 1,1 0 1 0,1.1111651907150644;36 37 38 39,0 1 1 1,1 0 0 1,1.0058329250822757;36 37 38 39,0 0 0 0,1 0 0 0,1.0042170969189745;36 37 38 39,0 0 0 0,0 1 0 0,1.001681132668392;36 37 38 39,0 0 0 0,0 0 1 0,1.1101610783200975;36 37 38 39,0 0 0 0,0 0 0 1,1.0024750338844404;
37 1780,0 0,1 0,0;37 1780,0 0,0 1,0;
1780 1781,0 0,1 0,0;1780 1781,0 0,0 1,0;
41 1781,0 0,1 0,0;41 1781,0 0,0 1,0;
41 42 43 44,0 1 2 3,1 1 1 1,1.0126481373439489;41 42 43 44,0 0 1 2,1 0 1 1,1.0058383230835535;41 42 43 44,0 0 1 2,0 1 1 1,1.0046866854890404;41 42 43 44,0 1 0 2,1 1 0 1,1.00649050529433;41 42 43 44,0 1 0 2,0 1 1 1,1.0060313425376968;41 42 43 44,0 1 1 2,1 1 0 1,1.0054859180335867;41 42 43 44,0 1 1 2,1 0 1 1,1.0065290401499964;41 42 43 44,0 0 0 1,1 0 0 1,1.005804179716311;41 42 43 44,0 0 0 1,0 1 0 1,1.0044690277342774;41 42 43 44,0 0 0 1,0 0 1 1,1.0050446221858058;41 42 43 44,0 1 2 0,1 1 1 0,1.0059385965620906;41 42 43 44,0 1 2 0,0 1 1 1,1.0050295587390912;41 42 43 44,0 1 2 1,1 1 1 0,1.0075791307345066;41 42 43 44,0 1 2 1,1 0 1 1,1.0081894838235677;41 42 43 44,0 1 2 2,1 1 1 0,1.0055866738346482;41 42 43 44,0 1 2 2,1 1 0 1,1.0049553697277225;41 42 43 44,0 0 1 0,1 0 1 0,1.0069357230966793;41 42 43 44,0 0 1 0,0 1 1 0,1.0048062409087057;41 42 43 44,0 0 1 0,0 0 1 1,1.0064600185054535;41 42 43 44,0 0 1 1,1 0 1 0,1.0024089838991441;41 42 43 44,0 0 1 1,1 0 0 1,1.0018447265992148;41 42 43 44,0 0 1 1,0 1 1 0,1.0016523693323445;41 42 43 44,0 0 1 1,0 1 0 1,1.0010999548152073;41 42 43 44,0 1 0 0,1 1 0 0,1.0057378290965948;41 42 43 44,0 1 0 0,0 1 1 0,1.0048331762882041;41 42 43 44,0 1 0 0,0 1 0 1,1.0044690277342774;41 42 43 44,0 1 0 1,1 1 0 0,1.0036133931249225;41 42 43 44,0 1 0 1,1 0 0 1,1.0039180583552478;41 42 43 44,0 1 0 1,0 1 1 0,1.0034013945370373;41 42 43 44,0 1 0 1,0 0 1 1,1.0036681784655863;41 42 43 44,0 1 1 0,1 1 0 0,1.0021801549789673;41 42 43 44,0 1 1 0,1 0 1 0,1.0029585292963143;41 42 43 44,0 1 1 0,0 1 0 1,1.0015550520449052;41 42 43 44,0 1 1 0,0 0 1 1,1.0023015185392234;41 42 43 44,0 1 1 1,1 1 0 0,1.0040895491663133;41 42 43 44,0 1 1 1,1 0 1 0,1.0069357230966793;41 42 43 44,0 1 1 1,1 0 0 1,1.00681346956099;41 42 43 44,0 0 0 0,1 0 0 0,1.004431698448543;41 42 43 44,0 0 0 0,0 1 0 0,1.001801357456782;41 42 43 44,0 0 0 0,0 0 1 0,1.00325011719166;41 42 43 44,0 0 0 0,0 0 0 1,1.0031174369848663;
42 45,0 0,1 0,0;42 45,0 0,0 1,0;
45 46 47,0 1 2,1 1 1,1.1101968854367352;45 46 47,0 0 1,1 0 1,1.1101958582820561;45 46 47,0 0 1,0 1 1,1.1101621054747766;45 46 47,0 1 0,1 1 0,1.004548104726979;45 46 47,0 1 0,0 1 1,1.1101621054747766;45 46 47,0 1 1,1 1 0,1.0039734853175897;45 46 47,0 1 1,1 0 1,1.1101958582820561;45 46 47,0 0 0,1 0 0,1.0027685471828838;45 46 47,0 0 0,0 1 0,1.0020486791859928;45 46 47,0 0 0,0 0 1,1.1101610783200975;
49 1782,0 0,1 0,0;49 1782,0 0,0 1,0;
1782 1783,0 0,1 0,0;1782 1783,0 0,0 1,0;
50 1783,0 0,1 0,0;50 1783,0 0,0 1,0;
52 1784,0 0,1 0,0;52 1784,0 0,0 1,0;
1784 1785,0 0,1 0,0;1784 1785,0 0,0 1,0;
1785 1786,0 0,1 0,0;1785 1786,0 0,0 1,0;
1786 1787,0 0,1 0,0;1786 1787,0 0,0 1,0;
1787 1788,0 0,1 0,0;1787 1788,0 0,0 1,0;
1788 1789,0 0,1 0,0;1788 1789,0 0,0 1,0;
53 1789,0 0,1 0,0;53 1789,0 0,0 1,0;
53 54 55,0 1 2,1 1 1,1.012383502205915;53 54 55,0 0 1,1 0 1,1.0054960376497903;53 54 55,0 0 1,0 1 1,1.0038575128598177;53 54 55,0 1 0,1 1 0,1.0042439450621725;53 54 55,0 1 0,0 1 1,1.0035117127425166;53 54 55,0 1 1,1 1 0,1.0046340275481005;53 54 55,0 1 1,1 0 1,1.0055234167045195;53 54 55,0 0 0,1 0 0,1.0030972427868463;53 54 55,0 0 0,0 1 0,1.0014356614551414;53 54 55,0 0 0,0 0 1,1.0022551323564441;
54 56,0 0,1 0,0;54 56,0 0,0 1,0;
57 58 59,0 1 2,1 1 1,1.012014058513313;57 58 59,0 0 1,1 0 1,1.003858407341453;57 58 59,0 0 1,0 1 1,1.0039873411947737;57 58 59,0 1 0,1 1 0,1.0040995790913076;57 58 59,0 1 0,0 1 1,1.0034710961263387;57 58 59,0 1 1,1 1 0,1.0052471908154754;57 58 59,0 1 1,1 0 1,1.0042641105522285;57 58 59,0 0 0,1 0 0,1.0024091946216351;57 58 59,0 0 0,0 1 0,1.0029382969374618;57 58 59,0 0 0,0 0 1,1.001564656195768;
57 1790,0 0,1 0,0;57 1790,0 0,0 1,0;
1790 1791,0 0,1 0,0;1790 1791,0 0,0 1,0;
61 1791,0 0,1 0,0;61 1791,0 0,0 1,0;
63 1792,0 0,1 0,0;63 1792,0 0,0 1,0;
1792 1793,0 0,1 0,0;1792 1793,0 0,0 1,0;
64 1793,0 0,1 0,0;64 1793,0 0,0 1,0;
64 65 66,0 1 2,1 1 1,1.013006681674195;64 65 66,0 0 1,1 0 1,1.0030532472483866;64 65 66,0 0 1,0 1 1,1.0052544355055006;64 65 66,0 1 0,1 1 0,1.005622253574957;64 65 66,0 1 0,0 1 1,1.0067855926192972;64 65 66,0 1 1,1 1 0,1.0059504345457633;64 65 66,0 1 1,1 0 1,1.004287764375871;64 65 66,0 0 0,1 0 0,1.0022509079392843;64 65 66,0 0 0,0 1 0,1.0041199735863222;64 65 66,0 0 0,0 0 1,1.0026647357087617;
65 1794,0 0,1 0,0;65 1794,0 0,0 1,0;
1794 1795,0 0,1 0,0;1794 1795,0 0,0 1,0;
1795 1796,0 0,1 0,0;1795 1796,0 0,0 1,0;
1796 1797,0 0,1 0,0;1796 1797,0 0,0 1,0;
1797 1798,0 0,1 0,0;1797 1798,0 0,0 1,0;
1798 1799,0 0,1 0,0;1798 1799,0 0,0 1,0;
1799 1800,0 0,1 0,0;1799 1800,0 0,0 1,0;
68 1800,0 0,1 0,0;68 1800,0 0,0 1,0;
68 69 70,0 1 2,1 1 1,1.013101187742564;68 69 70,0 0 1,1 0 1,1.0034246837568315;68 69 70,0 0 1,0 1 1,1.0051202088249034;68 69 70,0 1 0,1 1 0,1.0062332631710376;68 69 70,0 1 0,0 1 1,1.0074641531360098;68 69 70,0 1 1,1 1 0,1.0047979260936015;68 69 70,0 1 1,1 0 1,1.0038629957954497;68 69 70,0 0 0,1 0 0,1.0025335846443182;68 69 70,0 0 0,0 1 0,1.0044771674984472;68 69 70,0 0 0,0 0 1,1.003708672838106;
69 1801,0 0,1 0,0;69 1801,0 0,0 1,0;
1801 1802,0 0,1 0,0;1801 1802,0 0,0 1,0;
1802 1803,0 0,1 0,0;1802 1803,0 0,0 1,0;
1803 1804,0 0,1 0,0;1803 1804,0 0,0 1,0;
1804 1805,0 0,1 0,0;1804 1805,0 0,0 1,0;
1805 1806,0 0,1 0,0;1805 1806,0 0,0 1,0;
1806 1807,0 0,1 0,0;1806 1807,0 0,0 1,0;
1807 1808,0 0,1 0,0;1807 1808,0 0,0 1,0;
1808 1809,0 0,1 0,0;1808 1809,0 0,0 1,0;
1809 1810,0 0,1 0,0;1809 1810,0 0,0 1,0;
1810 1811,0 0,1 0,0;1810 1811,0 0,0 1,0;
1811 1812,0 0,1 0,0;1811 1812,0 0,0 1,0;
1812 1813,0 0,1 0,0;1812 1813,0 0,0 1,0;
1813 1814,0 0,1 0,0;1813 1814,0 0,0 1,0;
1814 1815,0 0,1 0,0;1814 1815,0 0,0 1,0;
1815 1816,0 0,1 0,0;1815 1816,0 0,0 1,0;
1816 1817,0 0,1 0,0;1816 1817,0 0,0 1,0;
1817 1818,0 0,1 0,0;1817 1818,0 0,0 1,0;
1818 1819,0 0,1 0,0;1818 1819,0 0,0 1,0;
1819 1820,0 0,1 0,0;1819 1820,0 0,0 1,0;
72 1820,0 0,1 0,0;72 1820,0 0,0 1,0;
72 73 74,0 1 2,1 1 1,1.110315062917473;72 73 74,0 0 1,1 0 1,1.1102254194887393;72 73 74,0 0 1,0 1 1,1.1102507217488309;72 73 74,0 1 0,1 1 0,1.0046553250821846;72 73 74,0 1 0,0 1 1,1.1102507217488309;72 73 74,0 1 1,1 1 0,1.0033797001016618;72 73 74,0 1 1,1 0 1,1.1102254194887393;72 73 74,0 0 0,1 0 0,1.0029200748336917;72 73 74,0 0 0,0 1 0,1.0027860457891378;72 73 74,0 0 0,0 0 1,1.1101610783200975;
73 1821,0 0,1 0,0;73 1821,0 0,0 1,0;
1821 1822,0 0,1 0,0;1821 1822,0 0,0 1,0;
1822 1823,0 0,1 0,0;1822 1823,0 0,0 1,0;
1823 1824,0 0,1 0,0;1823 1824,0 0,0 1,0;
76 1824,0 0,1 0,0;76 1824,0 0,0 1,0;
